1.241391736073145013e+00 -7.114026026043870354e-01 2.916498562654929461e-01 1.262957969316640672e-01
-7.114026026043870354e-01 6.304116529538258407e-01 -4.294469135856791853e-02 -2.186901362221938538e-01
2.916498562654929461e-01 -4.294469135856791853e-02 6.023729544819379500e-01 4.439193919125032917e-01
1.262957969316640672e-01 -2.186901362221938538e-01 4.439193919125032917e-01 1.032210818152850207e+00
